Gender,Grade,High School,School ID,Student ID,Student Name,Type,Budget,Math Score,Reading Score,Size
F,9th,Bailey,7,22281,Madeline Monroe,District,3124928,60,66,4976
F,9th,Bailey,7,20994,Katherine Brown,District,3124928,61,66,4976
F,9th,Bailey,7,19500,Michelle Washington,District,3124928,64,66,4976
F,9th,Bailey,7,18471,Anna Johnson,District,3124928,67,66,4976
F,9th,Bailey,7,19807,Katrina Adkins,District,3124928,71,66,4976
F,9th,Bailey,7,21808,Tracy Stein,District,3124928,73,66,4976
F,9th,Bailey,7,21027,Jill Baker,District,3124928,75,66,4976
F,9th,Bailey,7,21865,Dr. Andrea Rose,District,3124928,79,66,4976
F,9th,Bailey,7,19938,Angelica Humphrey,District,3124928,84,66,4976
F,9th,Bailey,7,18380,Renee Rodriguez,District,3124928,84,66,4976
F,9th,Bailey,7,21557,Jamie Bailey,District,3124928,86,66,4976
F,9th,Bailey,7,20342,Angela Stewart,District,3124928,88,66,4976
F,9th,Bailey,7,20796,Michele Torres,District,3124928,88,66,4976
F,9th,Bailey,7,19147,Mrs. Renee Gordon,District,3124928,88,66,4976
F,9th,Bailey,7,20880,Sara Wells,District,3124928,93,66,4976
F,9th,Bailey,7,20010,Ashley Barry,District,3124928,95,66,4976
F,9th,Bailey,7,22450,Nancy Harrison,District,3124928,96,66,4976
F,9th,Bailey,7,19263,Annette Ross,District,3124928,98,66,4976
F,9th,Bailey,7,18764,Natalie Johnston,District,3124928,57,67,4976
F,9th,Bailey,7,21866,Wendy Peterson,District,3124928,57,67,4976
F,9th,Bailey,7,21272,Mrs. Wendy Hayes,District,3124928,59,67,4976
F,9th,Bailey,7,20092,Anna Camacho,District,3124928,60,67,4976
F,9th,Bailey,7,22267,Cynthia Martinez,District,3124928,60,67,4976
F,9th,Bailey,7,22620,Amanda Bates,District,3124928,61,67,4976
F,9th,Bailey,7,19090,Emily Warren,District,3124928,73,67,4976
F,9th,Bailey,7,18369,Mary Green,District,3124928,75,67,4976
F,9th,Bailey,7,18129,Patricia Williams,District,3124928,79,67,4976
F,9th,Bailey,7,21484,Amanda Solomon,District,3124928,80,67,4976
F,9th,Bailey,7,21826,Melissa Tran,District,3124928,84,67,4976
F,9th,Bailey,7,22489,Jaclyn Williams,District,3124928,85,67,4976
F,9th,Bailey,7,18852,Megan Jones,District,3124928,93,67,4976
F,9th,Bailey,7,22297,Abigail Espinoza,District,3124928,96,67,4976
F,9th,Bailey,7,19699,Dawn Hernandez,District,3124928,96,67,4976
F,9th,Bailey,7,19995,Mrs. Pam Lewis DVM,District,3124928,62,68,4976
F,9th,Bailey,7,21105,Christina Martin,District,3124928,63,68,4976
F,9th,Bailey,7,21151,Kathryn Stanley,District,3124928,65,68,4976
F,9th,Bailey,7,19831,Cynthia Green,District,3124928,75,68,4976
F,9th,Bailey,7,21523,Stacy Davis,District,3124928,75,68,4976
F,9th,Bailey,7,18905,Melissa Sandoval,District,3124928,79,68,4976
F,9th,Bailey,7,18388,Patty Nelson,District,3124928,82,68,4976
F,9th,Bailey,7,19377,Regina Garcia,District,3124928,82,68,4976
F,9th,Bailey,7,19801,Heather Hall,District,3124928,86,68,4976
F,9th,Bailey,7,18477,Lisa Harris,District,3124928,89,68,4976
F,9th,Bailey,7,20060,Jenna Greer,District,3124928,95,68,4976
F,9th,Bailey,7,22585,Mandy Hensley,District,3124928,96,68,4976
F,9th,Bailey,7,20052,Amy Cohen,District,3124928,55,69,4976
F,9th,Bailey,7,21208,Rhonda Lynch,District,3124928,58,69,4976
F,9th,Bailey,7,22828,Bethany Harvey,District,3124928,59,69,4976
F,9th,Bailey,7,18888,Melissa Dunn MD,District,3124928,60,69,4976
F,9th,Bailey,7,19131,Lindsay Lin,District,3124928,65,69,4976
F,9th,Bailey,7,21315,Amanda Cole,District,3124928,66,69,4976
F,9th,Bailey,7,20453,Melissa Schultz,District,3124928,69,69,4976
F,9th,Bailey,7,19585,Alicia Butler,District,3124928,71,69,4976
F,9th,Bailey,7,21149,Meredith Mckee,District,3124928,75,69,4976
F,9th,Bailey,7,19844,Amy Parker,District,3124928,77,69,4976
F,9th,Bailey,7,18670,Lori Lee,District,3124928,77,69,4976
F,9th,Bailey,7,22079,Brandy Keller,District,3124928,80,69,4976
F,9th,Bailey,7,19103,Monica Smith,District,3124928,82,69,4976
F,9th,Bailey,7,20057,Stephanie Arias,District,3124928,85,69,4976
F,9th,Bailey,7,20254,Erika Burch,District,3124928,87,69,4976
F,9th,Bailey,7,21692,Melissa Parks,District,3124928,87,69,4976
F,9th,Bailey,7,20896,Sherry Gutierrez,District,3124928,90,69,4976
F,9th,Bailey,7,19179,Kristen Luna,District,3124928,91,69,4976
F,9th,Bailey,7,21344,Nina Thomas,District,3124928,97,69,4976
F,9th,Bailey,7,18428,Danielle Dyer,District,3124928,55,70,4976
F,9th,Bailey,7,18376,Wanda Bailey,District,3124928,57,70,4976
F,9th,Bailey,7,18658,Erica Collins,District,3124928,58,70,4976
F,9th,Bailey,7,21038,Jessica Mitchell,District,3124928,59,70,4976
F,9th,Bailey,7,21225,Allison Johnson,District,3124928,61,70,4976
F,9th,Bailey,7,18877,Sarah Ortiz,District,3124928,61,70,4976
F,9th,Bailey,7,19021,Melissa Brown,District,3124928,66,70,4976
F,9th,Bailey,7,19057,Dana Cruz,District,3124928,68,70,4976
F,9th,Bailey,7,21998,Briana Lucas,District,3124928,72,70,4976
F,9th,Bailey,7,20220,Vanessa Stevenson,District,3124928,72,70,4976
F,9th,Bailey,7,20672,Crystal Gonzales,District,3124928,73,70,4976
F,9th,Bailey,7,18638,Danielle Hayes,District,3124928,83,70,4976
F,9th,Bailey,7,21363,Erika Logan,District,3124928,85,70,4976
F,9th,Bailey,7,22595,Dawn Christensen,District,3124928,90,70,4976
F,9th,Bailey,7,19954,Amber Thompson,District,3124928,95,70,4976
F,9th,Bailey,7,21496,Kathy Bright,District,3124928,97,70,4976
F,9th,Bailey,7,20115,Brenda Ray,District,3124928,98,70,4976
F,9th,Bailey,7,17983,April Fisher,District,3124928,56,71,4976
F,9th,Bailey,7,22261,Carolyn Hawkins,District,3124928,61,71,4976
F,9th,Bailey,7,17968,Sara Murphy,District,3124928,65,71,4976
F,9th,Bailey,7,22130,Wendy Shepard,District,3124928,70,71,4976
F,9th,Bailey,7,19729,Amanda Fields,District,3124928,74,71,4976
F,9th,Bailey,7,20142,Heidi Martin,District,3124928,74,71,4976
F,9th,Bailey,7,20923,Lynn Rivas,District,3124928,74,71,4976
F,9th,Bailey,7,18092,April Stevens,District,3124928,77,71,4976
F,9th,Bailey,7,20874,Kathryn Hanna,District,3124928,77,71,4976
F,9th,Bailey,7,20106,Ashley Terry,District,3124928,79,71,4976
F,9th,Bailey,7,19434,Danielle Stanton MD,District,3124928,81,71,4976
F,9th,Bailey,7,18866,Bianca Huynh MD,District,3124928,57,72,4976
F,9th,Bailey,7,21923,Cynthia Stone,District,3124928,59,72,4976
F,9th,Bailey,7,17922,Danielle Harris,District,3124928,59,72,4976
F,9th,Bailey,7,19678,Christina Khan,District,3124928,61,72,4976
F,9th,Bailey,7,19184,Holly Moore,District,3124928,62,72,4976
F,9th,Bailey,7,20864,Cassandra Haas,District,3124928,67,72,4976
F,9th,Bailey,7,22536,Tracy Lowery,District,3124928,69,72,4976
F,9th,Bailey,7,21916,Elizabeth Chase,District,3124928,70,72,4976
F,9th,Bailey,7,22689,Sharon Padilla,District,3124928,71,72,4976
F,9th,Bailey,7,21455,Catherine Harris,District,3124928,74,72,4976
F,9th,Bailey,7,19200,Christina Ayala,District,3124928,74,72,4976
F,9th,Bailey,7,19277,Betty Irwin,District,3124928,77,72,4976
F,9th,Bailey,7,20315,Beverly Bauer,District,3124928,77,72,4976
F,9th,Bailey,7,20729,Dana Chavez,District,3124928,77,72,4976
F,9th,Bailey,7,19597,Michele Oneal,District,3124928,77,72,4976
F,9th,Bailey,7,22718,Anita Wilson,District,3124928,79,72,4976
F,9th,Bailey,7,20111,Maria Williams,District,3124928,79,72,4976
F,9th,Bailey,7,22146,Hannah Bruce,District,3124928,80,72,4976
F,9th,Bailey,7,21634,Donna Riddle,District,3124928,81,72,4976
F,9th,Bailey,7,21305,Monica Cochran,District,3124928,83,72,4976
F,9th,Bailey,7,20134,Andrea Thompson,District,3124928,84,72,4976
F,9th,Bailey,7,19404,Lauren Logan,District,3124928,85,72,4976
F,9th,Bailey,7,21715,Lisa Vasquez,District,3124928,90,72,4976
F,9th,Bailey,7,22606,Patricia Villanueva,District,3124928,93,72,4976
F,9th,Bailey,7,18361,Alyssa Rodriguez,District,3124928,94,72,4976
F,9th,Bailey,7,18745,Sarah Allen,District,3124928,96,72,4976
F,9th,Bailey,7,18504,Cindy Murphy,District,3124928,97,72,4976
F,9th,Bailey,7,20327,Melissa Lewis,District,3124928,55,73,4976
F,9th,Bailey,7,19526,Alyssa Jennings,District,3124928,57,73,4976
F,9th,Bailey,7,19325,Christina Butler,District,3124928,64,73,4976
F,9th,Bailey,7,19399,Elizabeth Sherman,District,3124928,64,73,4976
F,9th,Bailey,7,19287,Helen Gay,District,3124928,65,73,4976
F,9th,Bailey,7,19425,Beth Sullivan,District,3124928,69,73,4976
F,9th,Bailey,7,21885,Gail Campbell,District,3124928,72,73,4976
F,9th,Bailey,7,20172,Crystal Johnson,District,3124928,75,73,4976
F,9th,Bailey,7,19152,Jennifer Stone,District,3124928,82,73,4976
F,9th,Bailey,7,20783,Maria Davis,District,3124928,82,73,4976
F,9th,Bailey,7,22369,Brittney Hammond DVM,District,3124928,85,73,4976
F,9th,Bailey,7,22546,Elizabeth Ellison,District,3124928,96,73,4976
F,9th,Bailey,7,19004,April Gillespie,District,3124928,99,73,4976
F,9th,Bailey,7,19429,Emily Allen,District,3124928,99,73,4976
F,9th,Bailey,7,20770,Heidi Mason,District,3124928,60,74,4976
F,9th,Bailey,7,19416,Mrs. Pamela Garcia,District,3124928,65,74,4976
F,9th,Bailey,7,20176,Lisa Sanchez,District,3124928,67,74,4976
F,9th,Bailey,7,20407,Emma Vasquez,District,3124928,76,74,4976
F,9th,Bailey,7,22661,Elizabeth Carrillo,District,3124928,78,74,4976
F,9th,Bailey,7,22392,Elizabeth Waller,District,3124928,78,74,4976
F,9th,Bailey,7,19407,Amanda Mcdaniel,District,3124928,81,74,4976
F,9th,Bailey,7,21803,Christine Burton,District,3124928,83,74,4976
F,9th,Bailey,7,22526,Brittany Edwards,District,3124928,85,74,4976
F,9th,Bailey,7,21812,Summer Hunt,District,3124928,87,74,4976
F,9th,Bailey,7,18234,Erin Parks,District,3124928,89,74,4976
F,9th,Bailey,7,20001,Amanda Graham,District,3124928,90,74,4976
F,9th,Bailey,7,18874,Monica Roberson,District,3124928,90,74,4976
F,9th,Bailey,7,20155,Amy Hansen,District,3124928,92,74,4976
F,9th,Bailey,7,19922,Tammy Johnson,District,3124928,93,74,4976
F,9th,Bailey,7,20129,Audrey Wells,District,3124928,95,74,4976
F,9th,Bailey,7,20640,Angela Costa,District,3124928,97,74,4976
F,9th,Bailey,7,20200,Jessica Hart,District,3124928,97,74,4976
F,9th,Bailey,7,21997,Teresa Sullivan,District,3124928,57,75,4976
F,9th,Bailey,7,19343,Tracy Chapman,District,3124928,57,75,4976
F,9th,Bailey,7,18671,Lori Smith,District,3124928,66,75,4976
F,9th,Bailey,7,22405,Melissa Owens,District,3124928,66,75,4976
F,9th,Bailey,7,18750,Jessica Bauer,District,3124928,67,75,4976
F,9th,Bailey,7,19487,Tracey Ochoa,District,3124928,67,75,4976
F,9th,Bailey,7,17928,Kristin Johnson,District,3124928,68,75,4976
F,9th,Bailey,7,21478,Mary Garza,District,3124928,69,75,4976
F,9th,Bailey,7,22719,Nancy Smith,District,3124928,72,75,4976
F,9th,Bailey,7,18536,Marissa Blevins,District,3124928,74,75,4976
F,9th,Bailey,7,21327,Jeanette Young,District,3124928,75,75,4976
F,9th,Bailey,7,19996,Kelsey Harris,District,3124928,75,75,4976
F,9th,Bailey,7,20049,Amber Villanueva,District,3124928,81,75,4976
F,9th,Bailey,7,20649,Felicia Campbell,District,3124928,81,75,4976
F,9th,Bailey,7,18532,Melissa Anderson,District,3124928,82,75,4976
F,9th,Bailey,7,19378,Courtney Gibson,District,3124928,83,75,4976
F,9th,Bailey,7,21963,Donna Holmes,District,3124928,84,75,4976
F,9th,Bailey,7,21409,Mrs. Amanda Rose,District,3124928,87,75,4976
F,9th,Bailey,7,20697,Sarah Miller,District,3124928,95,75,4976
F,9th,Bailey,7,22148,Michele Terry,District,3124928,98,75,4976
F,9th,Bailey,7,18920,Wendy Rivera,District,3124928,59,76,4976
F,9th,Bailey,7,18809,Amanda Johnson,District,3124928,61,76,4976
F,9th,Bailey,7,20906,Chelsey Villanueva,District,3124928,61,76,4976
F,9th,Bailey,7,22245,Natasha Davies,District,3124928,62,76,4976
F,9th,Bailey,7,19689,Cindy Cruz,District,3124928,65,76,4976
F,9th,Bailey,7,18870,Nicole Lopez,District,3124928,67,76,4976
F,9th,Bailey,7,18373,Megan Miller,District,3124928,69,76,4976
F,9th,Bailey,7,19768,Brittney Hughes,District,3124928,72,76,4976
F,9th,Bailey,7,19364,Heather Stokes,District,3124928,75,76,4976
F,9th,Bailey,7,21165,Cheryl Osborne,District,3124928,77,76,4976
F,9th,Bailey,7,21833,Shelby Rodriguez,District,3124928,79,76,4976
F,9th,Bailey,7,21935,Stacey Terry,District,3124928,83,76,4976
F,9th,Bailey,7,20183,Deborah Nelson,District,3124928,84,76,4976
F,9th,Bailey,7,21661,Nicole Buck,District,3124928,85,76,4976
F,9th,Bailey,7,19745,Mary Williams,District,3124928,87,76,4976
F,9th,Bailey,7,19237,Renee Monroe,District,3124928,88,76,4976
F,9th,Bailey,7,20437,Stephanie Jones,District,3124928,91,76,4976
F,9th,Bailey,7,17920,Lisa Aguilar,District,3124928,96,76,4976
F,9th,Bailey,7,19435,Connie Bush,District,3124928,97,76,4976
F,9th,Bailey,7,21882,Sarah Bryant,District,3124928,98,76,4976
F,9th,Bailey,7,20585,Rebecca Molina,District,3124928,60,77,4976
F,9th,Bailey,7,20727,Sarah Snyder,District,3124928,61,77,4976
F,9th,Bailey,7,18011,Angela Wall,District,3124928,68,77,4976
F,9th,Bailey,7,20571,Anna Haynes,District,3124928,69,77,4976
F,9th,Bailey,7,19365,Martha Best,District,3124928,71,77,4976
F,9th,Bailey,7,20894,Brittany Hodges,District,3124928,74,77,4976
F,9th,Bailey,7,19102,Lisa Jones,District,3124928,76,77,4976
F,9th,Bailey,7,19260,Mary Griffin,District,3124928,78,77,4976
F,9th,Bailey,7,22052,Wendy Finley,District,3124928,82,77,4976
F,9th,Bailey,7,19426,Marie Stout,District,3124928,84,77,4976
F,9th,Bailey,7,19714,Jennifer James,District,3124928,85,77,4976
F,9th,Bailey,7,18262,Cathy Mercado,District,3124928,87,77,4976
F,9th,Bailey,7,22624,Kathleen Knox,District,3124928,87,77,4976
F,9th,Bailey,7,18454,Nicole Smith,District,3124928,90,77,4976
F,9th,Bailey,7,20743,Renee Garcia MD,District,3124928,91,77,4976
F,9th,Bailey,7,19625,Taylor Reed,District,3124928,99,77,4976
F,9th,Bailey,7,18253,Patricia Marsh,District,3124928,56,78,4976
F,9th,Bailey,7,18476,Taylor Dominguez,District,3124928,56,78,4976
F,9th,Bailey,7,20695,Stephanie Rhodes,District,3124928,59,78,4976
F,9th,Bailey,7,21378,Elizabeth Park,District,3124928,63,78,4976
F,9th,Bailey,7,20246,Nancy Martin,District,3124928,64,78,4976
F,9th,Bailey,7,21107,Kristen Neal,District,3124928,68,78,4976
F,9th,Bailey,7,19872,Anne Hansen,District,3124928,74,78,4976
F,9th,Bailey,7,21248,Catherine Horton,District,3124928,76,78,4976
F,9th,Bailey,7,21632,Dr. Rachel Gilbert,District,3124928,76,78,4976
F,9th,Bailey,7,21276,Teresa Leonard,District,3124928,82,78,4976
F,9th,Bailey,7,19520,Elaine James,District,3124928,84,78,4976
F,9th,Bailey,7,18168,Heather Gould,District,3124928,88,78,4976
F,9th,Bailey,7,19045,Amy Shaw,District,3124928,89,78,4976
F,9th,Bailey,7,18144,Kristen Green,District,3124928,89,78,4976
F,9th,Bailey,7,20264,Lisa Murray,District,3124928,89,78,4976
F,9th,Bailey,7,19299,Rachel Lopez,District,3124928,91,78,4976
F,9th,Bailey,7,20740,Leah Bishop,District,3124928,92,78,4976
F,9th,Bailey,7,21582,Dr. Patricia Baker,District,3124928,94,78,4976
F,9th,Bailey,7,21928,Kristin Sloan,District,3124928,99,78,4976
F,9th,Bailey,7,18668,Penny Nguyen,District,3124928,99,78,4976
F,9th,Bailey,7,18948,Kimberly Frazier,District,3124928,56,79,4976
F,9th,Bailey,7,22231,Mary Lawson,District,3124928,59,79,4976
F,9th,Bailey,7,22703,Diana Garrett,District,3124928,61,79,4976
F,9th,Bailey,7,20117,Chelsea Lewis,District,3124928,64,79,4976
F,9th,Bailey,7,19982,Nicole Petty,District,3124928,64,79,4976
F,9th,Bailey,7,20126,Jennifer Washington,District,3124928,65,79,4976
F,9th,Bailey,7,18184,Peggy Bautista,District,3124928,70,79,4976
F,9th,Bailey,7,22013,Jordan Patterson,District,3124928,74,79,4976
F,9th,Bailey,7,22746,Ann Flores,District,3124928,75,79,4976
F,9th,Bailey,7,19791,Andrea Barton,District,3124928,76,79,4976
F,9th,Bailey,7,17969,Natalie Grant,District,3124928,78,79,4976
F,9th,Bailey,7,22058,Sabrina Rasmussen,District,3124928,80,79,4976
F,9th,Bailey,7,21922,Karen Bridges,District,3124928,81,79,4976
F,9th,Bailey,7,19873,Tina Butler,District,3124928,81,79,4976
F,9th,Bailey,7,22683,Tammie Rogers,District,3124928,82,79,4976
F,9th,Bailey,7,21613,Kathy Burgess,District,3124928,84,79,4976
F,9th,Bailey,7,20252,Mallory Chen,District,3124928,87,79,4976
F,9th,Bailey,7,19490,Bridget Burke,District,3124928,89,79,4976
F,9th,Bailey,7,19091,Alexandra Hendricks,District,3124928,92,79,4976
F,9th,Bailey,7,22533,Heather Scott,District,3124928,97,79,4976
F,9th,Bailey,7,18255,Danielle Hood,District,3124928,57,80,4976
F,9th,Bailey,7,19956,Melissa Banks,District,3124928,57,80,4976
F,9th,Bailey,7,19630,Amanda Martin,District,3124928,65,80,4976
F,9th,Bailey,7,18515,Lisa Myers,District,3124928,65,80,4976
F,9th,Bailey,7,21765,Jody Hunter,District,3124928,69,80,4976
F,9th,Bailey,7,19341,Regina Parker,District,3124928,72,80,4976
F,9th,Bailey,7,22740,Kayla Scott,District,3124928,78,80,4976
F,9th,Bailey,7,22651,Haley Green,District,3124928,79,80,4976
F,9th,Bailey,7,20927,Carmen Thomas,District,3124928,84,80,4976
F,9th,Bailey,7,21501,Kristen Cross,District,3124928,84,80,4976
F,9th,Bailey,7,19676,Amy Mcintosh MD,District,3124928,85,80,4976
F,9th,Bailey,7,19465,Jessica Ward,District,3124928,85,80,4976
F,9th,Bailey,7,18387,Shannon Weaver,District,3124928,85,80,4976
F,9th,Bailey,7,20225,Dr. Mary Schwartz,District,3124928,87,80,4976
F,9th,Bailey,7,21605,Mary Eaton,District,3124928,87,80,4976
F,9th,Bailey,7,20887,Kathryn Young,District,3124928,90,80,4976
F,9th,Bailey,7,20433,Lindsay Nicholson,District,3124928,92,80,4976
F,9th,Bailey,7,22594,Tasha Gray,District,3124928,96,80,4976
F,9th,Bailey,7,21261,Kristina Garza,District,3124928,55,81,4976
F,9th,Bailey,7,20335,Jacqueline Snow MD,District,3124928,57,81,4976
F,9th,Bailey,7,19536,Laurie Ferguson,District,3124928,59,81,4976
F,9th,Bailey,7,18678,Veronica Diaz,District,3124928,68,81,4976
F,9th,Bailey,7,20616,Melissa Sullivan,District,3124928,73,81,4976
F,9th,Bailey,7,21440,Patricia Perry,District,3124928,73,81,4976
F,9th,Bailey,7,19975,Jennifer Mack,District,3124928,74,81,4976
F,9th,Bailey,7,19719,Ashley Torres,District,3124928,76,81,4976
F,9th,Bailey,7,19898,Megan Fleming,District,3124928,77,81,4976
F,9th,Bailey,7,20984,Monica Berry,District,3124928,82,81,4976
F,9th,Bailey,7,20761,Cynthia Mclean,District,3124928,84,81,4976
F,9th,Bailey,7,19902,Debbie Blackwell,District,3124928,84,81,4976
F,9th,Bailey,7,19204,Crystal Buchanan,District,3124928,86,81,4976
F,9th,Bailey,7,22796,Brittany Carr,District,3124928,91,81,4976
F,9th,Bailey,7,19070,Tamara Moore,District,3124928,93,81,4976
F,9th,Bailey,7,19248,Jessica Farmer,District,3124928,96,81,4976
F,9th,Bailey,7,18064,Linda Singh,District,3124928,97,81,4976
F,9th,Bailey,7,21124,Sonya Juarez,District,3124928,97,81,4976
F,9th,Bailey,7,17965,Debra Brown,District,3124928,98,81,4976
F,9th,Bailey,7,21364,Julia Howell,District,3124928,55,82,4976
F,9th,Bailey,7,21844,Robyn Hernandez,District,3124928,55,82,4976
F,9th,Bailey,7,19181,Savannah Ramsey,District,3124928,55,82,4976
F,9th,Bailey,7,19300,Cassandra Baldwin,District,3124928,56,82,4976
F,9th,Bailey,7,18356,Sarah Roberts,District,3124928,59,82,4976
F,9th,Bailey,7,19934,Tanya Fisher,District,3124928,62,82,4976
F,9th,Bailey,7,18267,Sheila Lewis,District,3124928,64,82,4976
F,9th,Bailey,7,20046,Denise Carter,District,3124928,66,82,4976
F,9th,Bailey,7,19288,Courtney Thompson,District,3124928,68,82,4976
F,9th,Bailey,7,20591,Kelly Pierce,District,3124928,68,82,4976
F,9th,Bailey,7,22284,Lindsey Navarro,District,3124928,68,82,4976
F,9th,Bailey,7,18854,Theresa Shields,District,3124928,69,82,4976
F,9th,Bailey,7,22520,Dawn Lewis,District,3124928,70,82,4976
F,9th,Bailey,7,19257,Alejandra Williamson,District,3124928,71,82,4976
F,9th,Bailey,7,21399,Jeanne Fischer MD,District,3124928,71,82,4976
F,9th,Bailey,7,18941,Katelyn Day,District,3124928,76,82,4976
F,9th,Bailey,7,21085,Desiree Clark,District,3124928,77,82,4976
F,9th,Bailey,7,22789,Emily Hess,District,3124928,77,82,4976
F,9th,Bailey,7,21483,Marie Stanley,District,3124928,78,82,4976
F,9th,Bailey,7,18698,Danielle Hurley,District,3124928,81,82,4976
F,9th,Bailey,7,19537,Kelly Wiley,District,3124928,81,82,4976
F,9th,Bailey,7,19230,Margaret Lee,District,3124928,82,82,4976
F,9th,Bailey,7,20767,Melissa Ford,District,3124928,82,82,4976
F,9th,Bailey,7,20041,Amber Moore,District,3124928,84,82,4976
F,9th,Bailey,7,20856,Claudia Wood,District,3124928,86,82,4976
F,9th,Bailey,7,20087,Alicia Schwartz,District,3124928,87,82,4976
F,9th,Bailey,7,20004,Dawn Ramirez,District,3124928,89,82,4976
F,9th,Bailey,7,19095,Julie Morales,District,3124928,89,82,4976
F,9th,Bailey,7,21423,Veronica Mcmillan,District,3124928,95,82,4976
F,9th,Bailey,7,21585,Rebecca Floyd,District,3124928,96,82,4976
F,9th,Bailey,7,18434,Dr. Kimberly Benjamin,District,3124928,97,82,4976
F,9th,Bailey,7,21462,Diana Ponce,District,3124928,98,82,4976
F,9th,Bailey,7,21458,Valerie Obrien,District,3124928,55,83,4976
F,9th,Bailey,7,20604,Amanda Galvan,District,3124928,56,83,4976
F,9th,Bailey,7,19307,Mrs. Amanda Martin,District,3124928,57,83,4976
F,9th,Bailey,7,20286,Barbara Whitehead,District,3124928,58,83,4976
F,9th,Bailey,7,19320,Mackenzie Mason,District,3124928,58,83,4976
F,9th,Bailey,7,19438,Erica Shaw,District,3124928,59,83,4976
